transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
a7f126ee-0af8-4a27-8dde-20a4adcc9440,PRTA-PCCU-80D-MOL-0,ORGMR49043,direct debit,54.07,,,IT03S9939500543681152476954,IT64K3396437548771370529456131,261.86,Car insurance monthly premium,2087-03-12T08:35:54
00e3d8f3-90b7-4b8f-9945-1556d6a1bcb9,HMLT-DNSE-7F6-LON-1,VNDSV81315,direct debit,482.20,,,GB85U2452711650918218975210,IT57O4953138870668411781236863,63214.05,Business insurance premium,2087-03-12T08:58:45
b018afae-3660-44f6-afd3-c01c8e322851,PRTA-PCCU-80D-MOL-0,,in-person payment,16.89,Molinella - Molinella Market Cafe,debit card,IT03S9939500543681152476954,IT34E3324064066124644979923515,244.97,,2087-03-12T09:02:56
6ef121ac-d733-410e-bde6-31cc9092a463,KÜHN-MRSL-805-DUI-0,,withdrawal,249.86,Duisburg - ATM Duisburg Inner Harbor,debit card,DE77H2783902503801923110301,,4622.86,,2087-03-12T09:09:15
87ee3f8a-bfec-4d52-a8e1-1dae6b57a83a,PRTA-PCCU-80D-MOL-0,,in-person payment,16.42,Molinella - Molinella Market Cafe,debit card,IT03S9939500543681152476954,IT32D2327034933635879591084791,228.55,,2087-03-12T09:24:08
7b6734a9-b0a4-46c0-a07c-21607132f00a,PYTA-MMNL-80C-SAI-0,,withdrawal,99.78,Saint-Rambert - ATM Saint Rambert Market Square,debit card,FR15F0734373857332780183787,,2398.09,,2087-03-12T09:26:32
5ea77204-070c-48c9-8235-654fda7464d9,LVRD-BLLY-7FC-CHA-1,,withdrawal,49.57,Charlotte - ATM South End Plaza,debit card,US07S9686003727743086128653,,25307.17,,2087-03-12T09:54:59
c4420b03-0a08-4757-9981-9e7cbde83d20,KÜHN-MRSL-805-DUI-0,ENTGS98558,transfer,277.57,,,DE77H2783902503801923110301,IT79I3876276869389071658316178,4345.29,Gas bill Mar,2087-03-12T10:25:22
60871c7e-0f57-485f-b7e4-5ce5c88d1dd6,RYRO-BNÎT-7CD-BOR-1,ABIT79126,e-commerce,21.91,Casa Gestione Valbonne,PayPal,FR70Y5755505904812448123133,IT37P9011242439581997578769542,7429.88,,2087-03-12T10:54:54
ca1cc886-61b8-4f5a-b147-b8862f736cae,HRNG-STRD-7DA-BUX-1,,in-person payment,7.94,Buxtehude - Market Square Bakery,Google Pay,DE88F2064683579425141331952,IT71Z7295792181878386026769820,2743.30,,2087-03-12T13:01:34
3e29977c-d2bd-44bf-876e-77ca485d12cc,HMLT-DNSE-7F6-LON-1,VNDSV81315,e-commerce,570.54,MarketLane Express,debit card,GB85U2452711650918218975210,IT57O4953138870668411781236863,62643.51,,2087-03-12T14:24:32
f40dbfe1-1ce9-4895-be79-63b77bbf69d8,HMLT-DNSE-7F6-LON-1,,in-person payment,139.09,London - Kings Cross Books and Coffee,mobile phone,GB85U2452711650918218975210,IT20E1246583991354477713521399,62504.42,,2087-03-12T15:38:24
a4ae1452-11be-43e4-9e4a-7c95dcc33aea,CLLN-TNIA-812-THO-1,,withdrawal,249.99,Thousand Oaks - ATM Thousand Oaks Plaza,debit card,US33N3008589671581300782329,,2612.21,,2087-03-12T16:23:26
9fec00ce-75ba-4ef0-a0a4-eb74d31b3576,PRTA-PCCU-80D-MOL-0,,in-person payment,24.72,Molinella - Molinella Coffee House,debit card,IT03S9939500543681152476954,IT60P7607630787314782009304782,203.83,,2087-03-12T16:50:31
8c4fe818-5feb-4782-890a-f2dff457ea57,HMLT-DNSE-7F6-LON-1,,in-person payment,233.13,London - Kings Cross Deli,debit card,GB85U2452711650918218975210,IT23L8553406790177152901217759,62271.29,,2087-03-12T18:18:21
be3e0fc6-be4d-4aaf-a896-2e6893871a5d,GBRT-GNVÈ-807-RIO-1,,withdrawal,19.62,Riom - ATM Riom Market Square,debit card,FR41A7904537918159470849421,,3048.02,,2087-03-12T19:37:31
22eeaac4-dc4a-4501-9cb1-ed81c7963260,PLZZ-ZEIO-7D4-FAL-1,ENTSP28434,direct debit,247.94,,,IT63K7880119925774979493266,IT59D7131604084757495518077368,7953.38,Monthly private health insurance,2087-03-13T01:55:11
dc0a5794-e832-4bc4-a7f0-31c9dfc4b816,PRTA-PCCU-80D-MOL-0,TRDMR37934,direct debit,34.19,,,IT03S9939500543681152476954,IT82A9464218287103299815083313,169.64,Commercial vehicle insurance monthly,2087-03-13T04:33:20
d245ad4a-7012-4faa-be85-c0573d90fa60,LLLB-GSPP-7DB-CAN-1,ORGDN28531,direct debit,75.11,,,IT45X7423537059632531575837,IT83O5160679864021279476019613,9113.80,Private health insurance premium,2087-03-13T05:30:48
f99c6be9-6809-4e49-b06a-f72fe8a52777,LVRD-BLLY-7FC-CHA-1,MKTSW45011,direct debit,142.03,,,US07S9686003727743086128653,IT48X5486824482677356877212261,25165.14,Professional association membership fee,2087-03-13T05:50:05
d209d530-634d-4222-bd59-4f0c510009cb,HMLT-DNSE-7F6-LON-1,VNDSV81315,direct debit,580.03,,,GB85U2452711650918218975210,IT57O4953138870668411781236863,61691.26,Business insurance monthly premium,2087-03-13T07:53:22
7589b8c6-c911-4b14-9cb9-37d24b84b270,HPKN-GRGE-7F1-STO-0,PAYPH90554,e-commerce,329.31,Phone bill,debit card,GB22T2516808288912049814866,IT69D2351994963111497995922794,51964.39,,2087-03-13T07:57:49
847e5a4d-86b6-4b5d-87fc-8714deab37a9,LVRD-BLLY-7FC-CHA-1,ENTLN55958,direct debit,204.41,,,US07S9686003727743086128653,IT16F5189229271946215149528470,24960.73,Professional liability insurance monthly,2087-03-13T08:29:32
8c5cc823-38f1-42e6-8333-4184e65cea33,HPKN-GRGE-7F1-STO-0,SUBRN25998,direct debit,229.13,,,IT91Z5906453155086008022176390,IT32Y1161410357106781000746606,14957.32,Business insurance monthly premium,2087-03-13T08:43:26
84b524a0-60a3-4058-a084-2fc46c3778ff,SRNG-KRLA-805-DRE-0,ENTSV33529,direct debit,31.64,,,DE29H3765595980408552608053,IT74E4813934803117309188673814,5889.18,Monthly phone and data plan,2087-03-13T08:58:16
475e1315-3f7a-4080-b6a6-cd67d7766924,KÜHN-MRSL-805-DUI-0,,in-person payment,68.76,Duisburg - Portside Market Duisburg,smartwatch,DE77H2783902503801923110301,IT31B3954700325624353452893200,4276.53,,2087-03-13T09:16:40
3c6d27a8-f677-4bf2-b3fe-7c2adcbb70e8,RNGI-KTHR-7CE-NET-1,TRDLC78338,transfer,393.94,,,DE50O4298312992482530627506,IT26O3984030073786268085124361,5680.85,Loan payment,2087-03-13T09:20:42
1aefbaf7-c0fc-4b48-9b4a-2d5ecf821b5f,RYRO-BNÎT-7CD-BOR-1,,in-person payment,24.82,Bordeaux - Bordeaux Wine Cellar,debit card,FR70Y5755505904812448123133,IT40B9942448161701580592527802,7405.06,,2087-03-13T09:44:45
5b38c8de-3cef-498b-b9f8-24687c9fd1dc,KÜHN-MRSL-805-DUI-0,,in-person payment,36.98,Duisburg - Rhine Harbor Bistro,mobile phone,DE77H2783902503801923110301,IT26P4704811409599931437141471,4239.55,,2087-03-13T10:51:42
e56fbe75-1c2e-4034-96fd-19a87f4aa30f,PLZZ-ZEIO-7D4-FAL-1,,in-person payment,21.66,Falconara Marittima - Marina Breeze Cafe,debit card,IT63K7880119925774979493266,IT11Z6682697025993012031665514,7931.72,,2087-03-13T11:38:09
b34d8e5d-3746-49b2-a31b-90901821474b,SRNG-KRLA-805-DRE-0,VNDSP77980,e-commerce,47.55,BrightLane Commerce,Google Pay,DE29H3765595980408552608053,IT62X5995300071618577630074777,5841.63,,2087-03-13T11:55:25
96f1a237-00cf-4663-8183-00905911797a,PLZZ-ZEIO-7D4-FAL-1,,withdrawal,19.54,Falconara Marittima - ATM Falconara Seafront,debit card,IT63K7880119925774979493266,,7912.18,,2087-03-13T12:09:58
b9bcfc4b-331a-422d-8d0c-e00e98bc4dea,PRTA-PCCU-80D-MOL-0,,in-person payment,41.27,Molinella - Molinella Coffee House,mobile phone,IT03S9939500543681152476954,IT66O9095726745062282978278473,128.37,,2087-03-13T12:33:43
da9bb8d4-8588-4219-845d-1b819c4e3006,PSQR-GTHA-801-LIL-0,,in-person payment,67.54,Lille - Flanders Bakery Deli,mobile phone,FR63W6493380323616760643636,IT91C7480077570043896265207184,32413.91,,2087-03-13T12:43:45
4836a944-21f7-4c61-b505-343e9f544388,PLZZ-ZEIO-7D4-FAL-1,,withdrawal,249.54,Falconara Marittima - ATM Falconara Seaside Plaza,debit card,IT63K7880119925774979493266,,7662.64,,2087-03-13T13:33:16
b0ea63aa-1416-43f1-847f-6c6d1f90607b,SRNG-KRLA-805-DRE-0,,in-person payment,83.33,Dresden - Elbe River Bakery,debit card,DE29H3765595980408552608053,IT51S8486977598971509683131239,5758.30,,2087-03-13T13:50:25
321ed8ee-d758-48d5-bfef-b9f3429415b1,SRNG-KRLA-805-DRE-0,ENTDN75248,e-commerce,109.67,BlueHive Market,PayPal,DE29H3765595980408552608053,IT19Q1116712138335731719566152,5648.63,,2087-03-13T15:12:45
c4a591ff-a7a9-40d5-ac9b-c92ac3067fd8,KÜHN-MRSL-805-DUI-0,,in-person payment,65.55,Duisburg - Inland Harbour Market,debit card,DE77H2783902503801923110301,IT79I3876276869389071658316178,4174.00,,2087-03-13T16:12:35
d5044c75-c8a0-4633-b7b0-d33112ad5f70,RGRO-XVRA-7DE-VAL-0,,in-person payment,45.21,Parur - Parur Coastal Coffee House,debit card,FR54G4296153530065829209962,IT26U9456894306464527351746262,18809.76,,2087-03-13T16:27:50
93ccf92a-c68f-4bca-8664-c477c95b7c2e,GBRT-GNVÈ-807-RIO-1,,withdrawal,19.87,Riom - ATM Riom Market Square,debit card,FR41A7904537918159470849421,,3028.15,,2087-03-13T16:57:04
9d90f7a1-67a4-4c0a-80a0-f7d83211fb9a,HPKN-GRGE-7F1-STO-0,,in-person payment,220.37,Stourbridge - Stourbridge High Street Deli,debit card,IT91Z5906453155086008022176390,IT65D6888267343442543645830493,14736.95,,2087-03-13T17:38:02
d13129cb-6d52-47a9-92d5-350e109fbcde,PRTA-PCCU-80D-MOL-0,,withdrawal,128.37,Molinella - ATM Molinella Town Center,debit card,IT03S9939500543681152476954,,0.00,,2087-03-13T19:25:00
51e69542-b201-413a-9362-1efcc3299e98,PSQR-GTHA-801-LIL-0,ENTWT60717,transfer,370.96,,,FR63W6493380323616760643636,IT13K3630439837575151508954813,32042.95,Loan payment,2087-03-13T19:34:25
99707321-5bf7-451e-bb99-b810462f6b77,HRNG-STRD-7DA-BUX-1,,in-person payment,28.66,Buxtehude - Market Square Bakery,debit card,DE88F2064683579425141331952,IT52T2262030425350974251150188,2714.64,,2087-03-13T19:37:07
ba6111c8-eff2-4516-91cd-64aa13996b7d,PRNT-LCUI-803-CHA-0,,in-person payment,101.37,Challans - Market Square Bistro,smartwatch,FR70I5556812497454602285773,IT59F4689125341526022212498286,20091.81,,2087-03-13T20:05:44
6c6d6338-99a9-4911-8b9b-f8b4ca8165b2,PSQR-GTHA-801-LIL-0,ENTWT60717,transfer,450.00,,,FR63W6493380323616760643636,IT13K3630439837575151508954813,31592.95,Water bill Mar,2087-03-13T20:43:24
fc5eef1f-5984-41cd-9090-bec67809b17a,CLLN-TNIA-812-THO-1,,in-person payment,26.26,Thousand Oaks - Conejo Valley Market,debit card,US33N3008589671581300782329,IT53Y3679669800215268754824983,2585.95,,2087-03-13T21:51:57
d61e5777-6e55-4d11-b080-1fe1d0a1ec04,HRNG-STRD-7DA-BUX-1,,in-person payment,55.36,Buxtehude - Buxtehude Bakery and Deli,debit card,DE88F2064683579425141331952,IT99L6450875771148073623041413,2659.28,,2087-03-13T21:59:15
f84d24ac-3aa9-44dc-9692-43abda0f81fa,LLLB-GSPP-7DB-CAN-1,,withdrawal,19.97,Canelli - ATM Canelli Town Center,debit card,IT45X7423537059632531575837,,9093.83,,2087-03-13T22:20:02
5c7f343b-e606-46ac-87c7-9c68eda85691,STRM-CHRL-804-BRU-0,ORGSP74260,e-commerce,152.50,RenewFlow Billing,debit card,DE35R7854551860935142413007,IT82N4445625836175388687530086,24322.64,,2087-03-13T23:23:15
b4b8b137-12d8-44e7-ad6e-ccd780614509,RYRO-BNÎT-7CD-BOR-1,CMPDN39016,direct debit,139.56,,,FR70Y5755505904812448123133,IT11I7703975674716171801583240,7265.50,Private health insurance monthly premium,2087-03-14T00:19:19
669b5e14-97c8-40b6-8124-a7ec67e86583,PLZZ-ZEIO-7D4-FAL-1,ENTSP28434,direct debit,55.04,,,IT63K7880119925774979493266,IT59D7131604084757495518077368,7607.60,Private health insurance monthly premium,2087-03-14T01:36:51
55745e07-3b4c-4a7c-881d-9e0ea2b2832e,KÜHN-MRSL-805-DUI-0,STAN37517,direct debit,64.77,,,DE77H2783902503801923110301,IT27U2381599835119030365148026,4109.23,Professional association monthly dues,2087-03-14T01:37:14
4ae86c80-4983-4f3f-a8ba-66df52205d5f,LLLB-GSPP-7DB-CAN-1,ORGDN28531,direct debit,143.29,,,IT45X7423537059632531575837,IT83O5160679864021279476019613,8950.54,Private health insurance premium,2087-03-14T04:53:14
692c79ae-e56a-4cdf-8bed-a4dd64ace63b,HMLT-DNSE-7F6-LON-1,ENTDN51501,e-commerce,194.93,MarketLane Direct,Google Pay,GB85U2452711650918218975210,IT70N2687409681785541898220153,61496.33,,2087-03-14T08:12:55
087d7ec3-726a-4af1-9dad-3e115d20833d,PRNT-LCUI-803-CHA-0,,in-person payment,147.50,Challans - Challans Market Cafe,debit card,FR70I5556812497454602285773,IT93N3401052591577530701043189,19944.31,,2087-03-14T08:15:55
e91e2234-420d-4619-a4dc-6a5528dc09a9,RGRO-XVRA-7DE-VAL-0,,withdrawal,300.45,Parur - ATM Parur Market Square,debit card,FR54G4296153530065829209962,,18509.31,,2087-03-14T10:19:26
0ad42db4-8d14-4303-9c80-86006267942f,RNGI-KTHR-7CE-NET-1,CMPPH36271,transfer,342.67,,,DE50O4298312992482530627506,IT31S8248248901421063065316548,5338.18,Electricity bill Mar,2087-03-14T10:39:36
fba8aed8-ae34-4f34-bc9a-d9edb7b6f453,HMLT-DNSE-7F6-LON-1,VNDSV81315,transfer,15834.98,,,GB85U2452711650918218975210,IT57O4953138870668411781236863,45661.35,Savings transfer Mar,2087-03-14T10:48:22
f42ecc2a-df32-4c35-8bc5-fffa72a71fc2,PYTA-MMNL-80C-SAI-0,,withdrawal,250.04,Saint-Rambert - ATM Saint Rambert Market Square,debit card,FR15F0734373857332780183787,,2148.05,,2087-03-14T11:16:43
1e21e1f3-5547-412c-9ec8-120a761bd4ce,HPKN-GRGE-7F1-STO-0,,in-person payment,242.44,Stourbridge - Stourbridge Market Cafe,debit card,GB22T2516808288912049814866,IT22D1976732585276302267517687,51721.95,,2087-03-14T11:58:54
4400febf-546f-455f-be35-e453f3b0bdd8,GYTU-DRNN-810-LYO-0,CMPDN64907,e-commerce,5.41,UrbanCart Marketplace,PayPal,IT29F9216090990505403468399614,IT97T2496835574533485303014618,94.36,,2087-03-14T12:59:15
2d354e4c-0730-4b53-ba4e-c5f31ffc0e08,HRNG-STRD-7DA-BUX-1,,withdrawal,50.29,Buxtehude - ATM Buxtehude Market Square,debit card,DE88F2064683579425141331952,,2608.99,,2087-03-14T14:41:34
79f6952d-d17b-4e6e-a078-91c63e69e1d8,HRNG-STRD-7DA-BUX-1,,in-person payment,24.92,Buxtehude - Buxtehude Bakery Cafe,debit card,DE88F2064683579425141331952,IT99S6488366888287498094846957,2584.07,,2087-03-14T14:52:07
68366434-52f6-4cbe-8972-ad9e7811f3df,PSQR-GTHA-801-LIL-0,,in-person payment,96.47,Lille - Market Square Bakery,debit card,FR63W6493380323616760643636,IT62I5696294865450063641912075,31496.48,,2087-03-14T14:56:35
936f9eb4-53b1-4459-a035-b69c78788a11,PRTA-PCCU-80D-MOL-0,,in-person payment,0.01,Molinella - Molinella Coffee House,debit card,IT03S9939500543681152476954,IT73S2521402000121610305584435,0.00,,2087-03-14T15:13:59
7897d082-2755-412e-bde5-ab35bbb53ff3,CLLN-TNIA-812-THO-1,,in-person payment,19.53,Thousand Oaks - Lang Ranch Bakery,mobile phone,US33N3008589671581300782329,IT64R1675637798197247635648427,2566.42,,2087-03-14T15:17:44
08372b1f-efd1-4b81-9018-1c9df765f06d,HPKN-GRGE-7F1-STO-0,ORGLN43360,transfer,924.72,,,IT91Z5906453155086008022176390,IT25A8552979338414060319903022,13812.23,Loan payment,2087-03-14T16:27:14
0235af1d-0a99-4256-b974-155ffdc48d6e,SRNG-KRLA-805-DRE-0,,in-person payment,53.05,Dresden - Elbe River Bakery,mobile phone,DE29H3765595980408552608053,IT92F1081862976803216090755148,5595.58,,2087-03-14T16:37:50
c357fe7d-1635-49cf-9768-bf8d1bba9aa1,NDRS-CROA-811-STU-0,PAYSV97619,transfer,92.27,,,DE51T6206611129748644763117,IT30R1227944887709010750850431,3071.21,Service payment,2087-03-14T16:42:55
787e5c42-f137-406a-8d2d-b401dcb948b9,HMLT-DNSE-7F6-LON-1,,withdrawal,50.10,London - ATM Kings Cross Station,debit card,GB85U2452711650918218975210,,45611.25,,2087-03-14T16:53:45
11329185-3be8-4872-bab9-d153acead250,HPKN-GRGE-7F1-STO-0,,transfer,3100.12,,,GB22T2516808288912049814866,IT51S8486977598971509683131239,48621.83,Invoice 2087 312 settlement,2087-03-14T16:59:06
9347cabd-c536-40e5-a39f-4f8525e81f39,HRNG-STRD-7DA-BUX-1,VNDDN20407,transfer,148.87,,,DE88F2064683579425141331952,IT11H4520163980618525072257543,2435.20,Donation,2087-03-14T18:57:01
189c1153-1753-427b-ab86-67d2b1c2b497,HRNG-STRD-7DA-BUX-1,,withdrawal,299.96,Buxtehude - ATM Buxtehude Central Station,debit card,DE88F2064683579425141331952,,2135.24,,2087-03-14T20:36:26
17d12227-24d7-47f8-934a-86e8563d949b,GBRT-GNVÈ-807-RIO-1,CMPSP12544,e-commerce,206.40,BrightCart Retail,debit card,FR41A7904537918159470849421,IT89U6645268388894789619722385,2821.75,,2087-03-14T21:08:15
36d118a9-0b85-4111-99f5-115a21dfdf11,HMLT-DNSE-7F6-LON-1,ENTDN51501,e-commerce,726.03,MarketLane Direct,debit card,GB85U2452711650918218975210,IT70N2687409681785541898220153,44885.22,,2087-03-14T21:59:12
19b81fe7-d151-4894-93e2-0f2aa8965d8d,KÜHN-MRSL-805-DUI-0,,in-person payment,36.99,Duisburg - Riverfront Bakery,debit card,DE77H2783902503801923110301,IT94U2931143157339430362528155,4072.24,,2087-03-14T22:59:19
9ab9c95a-b9f5-4352-a274-3f4edcc9de1f,GBRT-GNVÈ-807-RIO-1,CMPSP12544,e-commerce,74.81,BrightCart Retail,debit card,FR41A7904537918159470849421,IT89U6645268388894789619722385,2746.94,,2087-03-14T23:25:00
95c76557-fd62-4b2f-b150-c55055fc539b,PRTA-PCCU-80D-MOL-0,TRDCN37072,direct debit,0.01,,,IT03S9939500543681152476954,IT99Y7339471326516507839617473,0.00,Rideshare app subscription fee,2087-03-15T07:00:20
af897d83-7235-4e56-848c-54ab167ba48c,LLLB-GSPP-7DB-CAN-1,ORGDN28531,e-commerce,81.52,LumaCart Market,debit card,IT45X7423537059632531575837,IT83O5160679864021279476019613,8869.02,,2087-03-15T07:01:37
98c878b3-6580-42ac-b52e-e94c92ffe57e,RGRO-XVRA-7DE-VAL-0,,in-person payment,51.51,Parur - Parur Backwater Cafe,debit card,FR54G4296153530065829209962,IT24H6744143407653908258268206,18457.80,,2087-03-15T08:15:10
b85d1593-923a-4c9d-a4f9-3aa783e5380c,STRM-CHRL-804-BRU-0,,in-person payment,54.84,Bruchsal - Bruchsal Coffee House,mobile phone,DE35R7854551860935142413007,IT60P7607630787314782009304782,24267.80,,2087-03-15T08:32:59
05c65ee0-389d-4b32-81ef-0a1237550d5d,PLZZ-ZEIO-7D4-FAL-1,,withdrawal,200.17,Falconara Marittima - ATM Falconara Marittima Seafront,debit card,IT63K7880119925774979493266,,7407.43,,2087-03-15T09:24:54
68b01057-f0d7-4011-b109-24ea0213b31a,RYRO-BNÎT-7CD-BOR-1,,in-person payment,15.89,Bordeaux - Bordeaux Riverside Wine Bar,mobile phone,IT67K9397511204045267054053783,IT10B8085125781285450560620036,2422.93,,2087-03-15T13:30:08
26914244-b1ad-4c20-a5ec-63b7719d2508,PLZZ-ZEIO-7D4-FAL-1,,withdrawal,100.08,Falconara Marittima - ATM Falconara Seafront,debit card,IT63K7880119925774979493266,,7307.35,,2087-03-15T13:52:51
9a3021b7-65f7-40e1-8ab5-01ee4a0a3552,RNGI-KTHR-7CE-NET-1,,withdrawal,200.01,Netphen - ATM Netphen Market Square,debit card,DE50O4298312992482530627506,,5138.17,,2087-03-15T14:09:31
ad16aaa3-e2cd-456a-a151-51cd6a156795,LVRD-BLLY-7FC-CHA-1,CMPCN65591,e-commerce,251.93,HarborLane Market,PayPal,IT95H2037364023010537530094474,IT45U6352124456675586520208114,4264.07,,2087-03-15T15:46:01
9e5d4931-26f8-45a1-b005-0c15ca002c44,RNGI-KTHR-7CE-NET-1,VNDLC49553,e-commerce,31.20,Electricity bill Mar,Google Pay,DE50O4298312992482530627506,IT38U8922057760886717415323840,5106.97,,2087-03-15T15:52:02
19800362-5df4-4c57-bdb9-f73a46d68b20,PYTA-MMNL-80C-SAI-0,,in-person payment,46.56,Saint-Rambert - Saint Rambert Coffee House,mobile phone,FR15F0734373857332780183787,IT46A2575537327235712607975362,2101.49,,2087-03-15T15:59:45
83381304-9445-433d-b13f-12ed8f56f332,RYRO-BNÎT-7CD-BOR-1,TRDMR15996,transfer,251.19,,,FR70Y5755505904812448123133,IT91X5319532679272451507206532,7014.31,Service payment,2087-03-15T19:17:50
6181158e-4dce-4967-b528-08d1fc6ef106,HPKN-GRGE-7F1-STO-0,CMPPH63588,transfer,537.59,,,GB22T2516808288912049814866,IT80P4489719155813329881115526,48084.24,Phone bill,2087-03-15T19:50:00
b7b7df29-9911-4375-acea-4bfda7200066,SRNG-KRLA-805-DRE-0,,in-person payment,75.63,Dresden - Dresden Riverside Bistro,smartwatch,DE29H3765595980408552608053,IT48X8986882613199824701338230,5519.95,,2087-03-15T20:05:20
cc2b22c1-e58d-4cbc-bc6a-79e20c71ece0,PYTA-MMNL-80C-SAI-0,,withdrawal,250.18,Saint-Rambert - ATM Saint Rambert Market Square,debit card,FR15F0734373857332780183787,,1851.31,,2087-03-15T20:40:08
5b9efc61-4d70-4b35-a9e1-b37b4bba4add,KÜHN-MRSL-805-DUI-0,,in-person payment,45.58,Duisburg - Duisburg Harbor Deli,debit card,DE77H2783902503801923110301,IT59E7215357393822367215712572,4026.66,,2087-03-15T21:06:26
1429114b-dbfa-43d4-aaee-faeb514ee61c,PLZZ-ZEIO-7D4-FAL-1,,in-person payment,48.57,Falconara Marittima - Falconara Beach Bistro,debit card,IT63K7880119925774979493266,IT17J7364287961212751788126456,7258.78,,2087-03-15T21:35:27
49e68182-34ac-4ab4-8061-76ecbcae116b,KÜHN-MRSL-805-DUI-0,PAYSP29583,e-commerce,162.43,SwiftCart Marketplace,debit card,DE77H2783902503801923110301,IT40S8138517446853756977724402,3864.23,,2087-03-15T21:44:02
61c89ea0-c53d-4ac4-849f-b1f32473b58d,CLLN-TNIA-812-THO-1,,in-person payment,35.00,Thousand Oaks - Conejo Oaks Market,debit card,US33N3008589671581300782329,IT28S9092036695112369369007939,2531.42,,2087-03-15T22:22:37
5a53503a-1f68-4cec-8034-2e85adb81222,HMLT-DNSE-7F6-LON-1,,in-person payment,114.10,London - Shoreditch Artisan Bakery,debit card,GB85U2452711650918218975210,IT11Z6682697025993012031665514,44771.12,,2087-03-15T22:32:49
96ef45d6-a701-4775-93d0-0b5c1c754c77,RYRO-BNÎT-7CD-BOR-1,TRDNV57066,e-commerce,22.03,MarketNest Online,Google Pay,FR70Y5755505904812448123133,IT59L2703135744514810741548450,6992.28,,2087-03-15T23:13:04
448b1c81-7a4c-44f5-ae7b-ec7ca5e93eb6,LVRD-BLLY-7FC-CHA-1,TRDDN43908,direct debit,232.17,,,IT71R8688792661002403333798461,IT21K6934815358994280136991404,1240.31,Professional indemnity insurance monthly,2087-03-16T05:01:21
6b476ece-5a2b-4297-961a-4c430508d46c,PRNT-LCUI-803-CHA-0,VNDSP54146,direct debit,111.89,,,FR70I5556812497454602285773,IT83V2426036992637613012013308,19832.42,Accounting software monthly fee,2087-03-16T07:31:15
791b7ee9-6dc6-448b-a4ac-31d46c407fba,GBRT-GNVÈ-807-RIO-1,,in-person payment,77.47,Riom - Riom Market Cafe,mobile phone,FR41A7904537918159470849421,IT83Y9289472678115137709987631,2669.47,,2087-03-16T08:33:42
c3fcd556-41cc-4ad2-b9f8-6165b7960767,RNGI-KTHR-7CE-NET-1,,in-person payment,14.76,Netphen - Netphen Coffee House,mobile phone,DE50O4298312992482530627506,IT27X5810295755131482951400582,5092.21,,2087-03-16T08:50:55
a21c7017-426f-4582-a516-89d657495a6c,LVRD-BLLY-7FC-CHA-1,PAYDN18826,e-commerce,374.18,UrbanCart Marketplace,debit card,IT71R8688792661002403333798461,IT25Y2863929274907867125542644,866.13,,2087-03-16T09:47:14
0cfe24be-ccac-4384-9c27-f917ed4c6e2a,HPKN-GRGE-7F1-STO-0,,in-person payment,131.23,Stourbridge - Stourbridge Glassworks Cafe,mobile phone,GB22T2516808288912049814866,IT70I1195671484708051319249129,47953.01,,2087-03-16T10:27:41
73cd76b7-dca8-4602-96eb-3f0155b09a61,SRNG-KRLA-805-DRE-0,IMMO90636,e-commerce,11.60,Home Living,debit card,DE29H3765595980408552608053,IT34E3324064066124644979923515,5508.35,,2087-03-16T11:19:47
7d73c1c5-3821-4550-92ca-d236004a2088,SRNG-KRLA-805-DRE-0,,in-person payment,63.30,Dresden - Elbe River Bakery,smartwatch,DE29H3765595980408552608053,IT11Z6682697025993012031665514,5445.05,,2087-03-16T11:26:27
7a0bc10e-c0e9-4219-890e-2dd876b93348,PLZZ-ZEIO-7D4-FAL-1,,withdrawal,249.62,Falconara Marittima - ATM Falconara Seafront,debit card,IT82R8024070309857241301918061,,577.48,,2087-03-16T11:45:18
963ef30f-f5b6-4fb3-b6f9-25bea74d4adc,LLLB-GSPP-7DB-CAN-1,,withdrawal,100.14,Canelli - ATM Canelli Wine District,debit card,IT45X7423537059632531575837,,8768.88,,2087-03-16T11:50:44
097c8922-4e61-4bb3-8f72-ae7dd7ce3ba0,PLZZ-ZEIO-7D4-FAL-1,VNDGS24654,transfer,60.97,,,IT82R8024070309857241301918061,IT75Q7907825730048779351317653,516.51,Service payment,2087-03-16T11:58:59
0fd8303e-405d-42a0-ad1f-609772c63882,PLZZ-ZEIO-7D4-FAL-1,ENTSP28434,e-commerce,29.92,CedarVale Utilities,Google Pay,IT63K7880119925774979493266,IT59D7131604084757495518077368,7228.86,,2087-03-16T13:00:56
6154b298-74d6-440f-8705-cde5bdca6150,PRNT-LCUI-803-CHA-0,PAYSR29039,e-commerce,41.99,RenewalHub Services,Google Pay,FR70I5556812497454602285773,IT40B9942448161701580592527802,19790.43,,2087-03-16T13:04:31
43bc5132-29c9-493d-9345-61976874c578,LVRD-BLLY-7FC-CHA-1,,in-person payment,118.13,Charlotte - South End Coffee Roasters,Google Pay,IT71R8688792661002403333798461,IT81U3733892493691461065341487,748.00,,2087-03-16T13:10:33
4ac67b73-8a6a-487c-afed-4d9ac0299006,CLLN-TNIA-812-THO-1,,in-person payment,27.81,Thousand Oaks - Oak View Coffee and Deli,Google Pay,US33N3008589671581300782329,IT52T2262030425350974251150188,2503.61,,2087-03-16T13:14:25
